name,rating,rank,rating_o,rating_d,rank_o,rank_d,season_week,ranking_id,season,week
San Francisco 49ers,6.347519651649435,7,2.593641729198393,3.7538779224510415,7,6,1971.011,28,1971,10.999999999967258
St. Louis Cardinals,-3.6502334478160345,20,-1.864671041004717,-1.7855624068113176,16,16,1971.011,28,1971,10.999999999967258
Washington Commanders,1.828797496083008,11,-2.210490094951389,4.039287591034397,19,5,1971.011,28,1971,10.999999999967258
Atlanta Falcons,1.6353082339171303,12,1.0470528538164414,0.5882553801006888,11,13,1971.012,29,1971,11.999999999943611
Baltimore Colts,9.937332155536012,2,2.422238567422027,7.515093588113985,7,2,1971.012,29,1971,11.999999999943611
Buffalo Bills,-14.114240893468706,26,-5.365532490838545,-8.748708402630161,26,26,1971.012,29,1971,11.999999999943611
Chicago Bears,-1.1667730738920952,13,-3.5882889530893607,2.421515879197265,22,9,1971.012,29,1971,11.999999999943611
Cincinnati Bengals,2.84087592716854,10,0.59908717703211,2.24178875013643,12,11,1971.012,29,1971,11.999999999943611
Cleveland Browns,-1.4342353036540894,15,0.4274574531440523,-1.8616927567981416,13,17,1971.012,29,1971,11.999999999943611
Dallas Cowboys,10.129071174818623,1,6.363530420913349,3.765540753905275,1,6,1971.012,29,1971,11.999999999943611
Denver Broncos,-2.5488275618925456,16,-4.942262843935431,2.393435282042886,25,10,1971.012,29,1971,11.999999999943611
Detroit Lions,6.27561597622969,5,5.485262016131486,0.7903539600982039,2,12,1971.012,29,1971,11.999999999943611
Green Bay Packers,-1.2938951536650698,14,0.2423781121063118,-1.5362732657713818,14,16,1971.012,29,1971,11.999999999943611
Houston Oilers,-8.195793464233477,25,-3.59135021516398,-4.604443249069497,23,23,1971.012,29,1971,11.999999999943611
Kansas City Chiefs,5.014809345835506,7,1.8897490952170573,3.125060250618448,8,8,1971.012,29,1971,11.999999999943611
Los Angeles Rams,9.114897207719748,3,5.267118868183227,3.8477783395365215,3,5,1971.012,29,1971,11.999999999943611
Miami Dolphins,7.083566605289578,4,3.153600473170528,3.92996613211905,5,4,1971.012,29,1971,11.999999999943611
Minnesota Vikings,5.052393314584032,6,-3.609853271083945,8.662246585667976,24,1,1971.012,29,1971,11.999999999943611
New England Patriots,-7.859058958603961,24,-1.4506117149256363,-6.408447243678324,15,25,1971.012,29,1971,11.999999999943611
New Orleans Saints,-3.047042300381083,17,2.509541685572495,-5.556583985953578,6,24,1971.012,29,1971,11.999999999943611
New York Giants,-5.985038216455689,22,-2.5749063313016745,-3.4101318851540148,20,20,1971.012,29,1971,11.999999999943611
New York Jets,-6.587099180625171,23,-3.585045580731068,-3.002053599894104,21,19,1971.012,29,1971,11.999999999943611
Oakland Raiders,1.960418210019667,11,4.781221377199197,-2.820803167179529,4,18,1971.012,29,1971,11.999999999943611
Philadelphia Eagles,-3.141795367902114,18,-1.89071195966736,-1.2510834082347542,17,15,1971.012,29,1971,11.999999999943611
Pittsburgh Steelers,-5.779959705123257,21,-2.174056984993529,-3.605902720129728,19,21,1971.012,29,1971,11.999999999943611
San Diego Chargers,-3.222029099127472,19,1.1655968155039784,-4.38762591463145,10,22,1971.012,29,1971,11.999999999943611
San Francisco 49ers,4.808020434790923,8,1.3957147585165997,3.412305676274324,9,7,1971.012,29,1971,11.999999999943611
St. Louis Cardinals,-3.3059605416873543,20,-2.1303207886262507,-1.1756397530611034,18,14,1971.012,29,1971,11.999999999943611
Washington Commanders,3.829440234802663,9,-1.8466085214372008,5.676048756239863,16,3,1971.012,29,1971,11.999999999943611
Atlanta Falcons,0.1035986731747774,12,-0.3398115453001101,0.4434102184748875,14,12,1971.013,30,1971,12.999999999919964
Baltimore Colts,10.606518391553111,2,2.082696583324825,8.523821808228288,7,2,1971.013,30,1971,12.999999999919964
Buffalo Bills,-14.016108167999969,26,-5.3272212017404605,-8.688886966259506,26,26,1971.013,30,1971,12.999999999919964
Chicago Bears,-3.552682149357407,19,-4.907272172473371,1.3545900231159649,25,9,1971.013,30,1971,12.999999999919964
Cincinnati Bengals,1.069816310257862,11,-0.4458809278750455,1.5156972381329077,15,8,1971.013,30,1971,12.999999999919964
Cleveland Browns,-1.2831711383776645,15,0.39555100282901,-1.6787221412066744,13,17,1971.013,30,1971,12.999999999919964
Dallas Cowboys,11.437717101935734,1,7.73019242600997,3.707524675925764,1,7,1971.013,30,1971,12.999999999919964
Denver Broncos,-5.083859145932855,21,-4.891828024637404,-0.1920311212954506,24,13,1971.013,30,1971,12.999999999919964
Detroit Lions,3.982466455180079,9,4.855962547504894,-0.8734960923248153,3,15,1971.013,30,1971,12.999999999919964
Green Bay Packers,-0.4398425343397755,13,1.0097728259669063,-1.449615360306682,10,16,1971.013,30,1971,12.999999999919964
Houston Oilers,-7.817207279523985,24,-3.75487630855974,-4.062330970964245,22,21,1971.013,30,1971,12.999999999919964
Kansas City Chiefs,5.027932498283223,8,0.9582143528381848,4.069718145445037,11,5,1971.013,30,1971,12.999999999919964
Los Angeles Rams,6.78756659363599,3,5.767102839394461,1.020463754241529,2,10,1971.013,30,1971,12.999999999919964
Miami Dolphins,6.130905884290609,6,2.1686562953713606,3.962249588919248,6,6,1971.013,30,1971,12.999999999919964
Minnesota Vikings,6.716534362358232,4,-2.394545062926077,9.11107942528431,19,1,1971.013,30,1971,12.999999999919964
New England Patriots,-7.931162756643933,25,-2.3578050104789128,-5.57335774616502,18,25,1971.013,30,1971,12.999999999919964
New Orleans Saints,-3.182311079057257,17,1.636084283084594,-4.818395362141851,9,24,1971.013,30,1971,12.999999999919964
New York Giants,-6.6320681075564805,23,-2.4515162233094294,-4.180551884247051,20,22,1971.013,30,1971,12.999999999919964
New York Jets,-6.086982658766714,22,-4.153610147760883,-1.9333725110058315,23,18,1971.013,30,1971,12.999999999919964
Oakland Raiders,2.401255320391443,10,4.747650378783044,-2.346395058391601,4,19,1971.013,30,1971,12.999999999919964
Philadelphia Eagles,-1.654861074798011,16,-2.107818235307485,0.4529571605094734,17,11,1971.013,30,1971,12.999999999919964
Pittsburgh Steelers,-4.312275476502409,20,-1.5838189590914484,-2.7284565174109603,16,20,1971.013,30,1971,12.999999999919964
San Diego Chargers,-0.9241839416225466,14,3.766229098531318,-4.690413040153864,5,23,1971.013,30,1971,12.999999999919964
San Francisco 49ers,5.8566077258033085,7,1.655853641860054,4.200754083943255,8,4,1971.013,30,1971,12.999999999919964
St. Louis Cardinals,-3.443175267358339,18,-2.877875973418075,-0.5652992939402641,21,14,1971.013,30,1971,12.999999999919964
Washington Commanders,6.238971460972955,5,0.8199135285491657,5.41905793242379,12,3,1971.013,30,1971,12.999999999919964
Atlanta Falcons,0.1204989829683243,12,-0.7616043053115624,0.8821032882798867,15,9,1971.014,31,1971,13.999999999896318
Baltimore Colts,9.53327473801114,2,1.472851737431952,8.060423000579188,8,2,1971.014,31,1971,13.999999999896318
Buffalo Bills,-12.19283136103702,26,-5.331437330303953,-6.861394030733067,25,25,1971.014,31,1971,13.999999999896318
Chicago Bears,-5.270218834067681,22,-5.094701603496822,-0.1755172305708592,24,12,1971.014,31,1971,13.999999999896318
Cincinnati Bengals,-0.297310448644761,13,-0.5381634662668421,0.240853017622081,13,11,1971.014,31,1971,13.999999999896318
Cleveland Browns,0.4811860789243994,11,1.0208302699793794,-0.5396441910549798,10,15,1971.014,31,1971,13.999999999896318
Dallas Cowboys,11.398042437621116,1,7.467106952397572,3.930935485223544,1,6,1971.014,31,1971,13.999999999896318
Denver Broncos,-5.398952050448662,23,-5.912172443707989,0.5132203932593282,26,10,1971.014,31,1971,13.999999999896318
Detroit Lions,3.6096480602883663,9,5.227282656635104,-1.6176345963467378,2,17,1971.014,31,1971,13.999999999896318
Green Bay Packers,-1.970682860760021,15,-0.4670627363169065,-1.5036201244431149,12,16,1971.014,31,1971,13.999999999896318
Houston Oilers,-5.544270784761042,24,-1.1166509163520797,-4.4276198684089625,18,22,1971.014,31,1971,13.999999999896318
Kansas City Chiefs,4.394938100541631,8,0.0369461452214045,4.357991955320227,11,5,1971.014,31,1971,13.999999999896318
Los Angeles Rams,6.291228684481296,5,5.042901949936247,1.2483267345450493,3,8,1971.014,31,1971,13.999999999896318
Miami Dolphins,7.709531054180219,3,2.4790105492029566,5.230520504977262,6,4,1971.014,31,1971,13.999999999896318
Minnesota Vikings,6.963717726045442,4,-2.2297984114494924,9.193516137494935,21,1,1971.014,31,1971,13.999999999896318
New England Patriots,-4.241758611323692,20,-0.769858248203485,-3.471900363120207,16,21,1971.014,31,1971,13.999999999896318
New Orleans Saints,-3.451526493352062,17,1.306706801152977,-4.758233294505039,9,23,1971.014,31,1971,13.999999999896318
New York Giants,-8.359253095978676,25,-2.0575111427569235,-6.301741953221752,19,24,1971.014,31,1971,13.999999999896318
New York Jets,-3.825348409567207,18,-2.1506928666180007,-1.674655542949206,20,18,1971.014,31,1971,13.999999999896318
Oakland Raiders,2.058812694945769,10,3.887899754023479,-1.8290870590777104,5,20,1971.014,31,1971,13.999999999896318
Philadelphia Eagles,-1.1104554268179958,14,-0.5838525843622496,-0.5266028424557462,14,14,1971.014,31,1971,13.999999999896318
Pittsburgh Steelers,-4.410630513796169,21,-2.6978463092510125,-1.712784204545157,22,19,1971.014,31,1971,13.999999999896318
San Diego Chargers,-2.8919470248426578,16,4.383812406899788,-7.275759431742445,4,26,1971.014,31,1971,13.999999999896318
San Francisco 49ers,5.887062016470331,6,2.060739770747197,3.8263222457231336,7,7,1971.014,31,1971,13.999999999896318
St. Louis Cardinals,-4.020977506186621,19,-3.751445575828429,-0.2695319303581924,23,13,1971.014,31,1971,13.999999999896318
Washington Commanders,4.538222847106246,7,-0.9232910290327898,5.461513876139035,17,3,1971.014,31,1971,13.999999999896318
Atlanta Falcons,-0.0650170859981862,11,-1.0577978422193186,0.9927807562211324,18,9,1971.102,32,1971,102.00000000008913
Baltimore Colts,10.5505159675894,2,1.343108470019616,9.207407497569786,8,1,1971.102,32,1971,102.00000000008913
Buffalo Bills,-11.790694179580472,26,-5.361218477244993,-6.429475702335479,24,25,1971.102,32,1971,102.00000000008913
Chicago Bears,-5.8404132722711495,24,-5.620230459849591,-0.2201828124215583,25,14,1971.102,32,1971,102.00000000008913
Cincinnati Bengals,-0.5800933084815293,13,-0.6431937039681779,0.0631003954866486,14,11,1971.102,32,1971,102.00000000008913
Cleveland Browns,-0.5323125197040973,12,0.0135262595089259,-0.5458387792130233,11,15,1971.102,32,1971,102.00000000008913
Dallas Cowboys,11.975391952449344,1,7.884393863211208,4.090998089238137,1,5,1971.102,32,1971,102.00000000008913
Denver Broncos,-5.563067159369788,23,-6.110857813851503,0.5477906544817146,26,10,1971.102,32,1971,102.00000000008913
Detroit Lions,3.243104549616605,9,5.122879119069788,-1.879774569453184,2,20,1971.102,32,1971,102.00000000008913
Green Bay Packers,-2.09494340231164,15,-0.6899252027681563,-1.4050181995434832,16,17,1971.102,32,1971,102.00000000008913
Houston Oilers,-5.390431050582171,22,-1.0388540447918757,-4.351577005790295,17,22,1971.102,32,1971,102.00000000008913
Kansas City Chiefs,4.249358694613448,8,0.8284982434184935,3.4208604511949536,10,6,1971.102,32,1971,102.00000000008913
Los Angeles Rams,6.285194316789569,5,4.930113959295332,1.3550803574942374,3,8,1971.102,32,1971,102.00000000008913
Miami Dolphins,8.15336924150753,3,3.6692120320175823,4.484157209489948,6,4,1971.102,32,1971,102.00000000008913
Minnesota Vikings,6.286607046796375,4,-2.612171559361477,8.898778606157851,21,2,1971.102,32,1971,102.00000000008913
New England Patriots,-3.684477447508236,19,-0.6586338833399519,-3.025843564168284,15,21,1971.102,32,1971,102.00000000008913
New Orleans Saints,-3.509979240493172,18,1.2056802972815492,-4.71565953777472,9,23,1971.102,32,1971,102.00000000008913
New York Giants,-8.36068038541148,25,-2.089441044910072,-6.27123934050141,19,24,1971.102,32,1971,102.00000000008913
New York Jets,-3.502071131802943,17,-2.112271768243491,-1.3897993635594523,20,16,1971.102,32,1971,102.00000000008913
Oakland Raiders,1.9977440686278587,10,3.829892158978181,-1.832148090350322,5,19,1971.102,32,1971,102.00000000008913
Philadelphia Eagles,-0.7994003495867402,14,-0.6410540498550474,-0.1583462997316928,13,13,1971.102,32,1971,102.00000000008913
Pittsburgh Steelers,-4.462512991764704,21,-2.863053429947639,-1.5994595618170653,22,18,1971.102,32,1971,102.00000000008913
San Diego Chargers,-2.9652621474694087,16,4.424084576957583,-7.389346724426991,4,26,1971.102,32,1971,102.00000000008913
San Francisco 49ers,5.662601910940048,6,2.421758440421948,3.2408434705181004,7,7,1971.102,32,1971,102.00000000008913
St. Louis Cardinals,-3.80274145309718,20,-3.8116986456007096,0.0089571925035301,23,12,1971.102,32,1971,102.00000000008913
Washington Commanders,4.540209376502723,7,-0.3627454750957444,4.902954851598468,12,3,1971.102,32,1971,102.00000000008913
Atlanta Falcons,-0.1213392751929847,11,-1.0917457906023336,0.9704065154093487,18,8,1971.103,33,1971,103.00000000006548
Baltimore Colts,9.021488280778298,3,0.1782364634570007,8.843251817321299,10,1,1971.103,33,1971,103.00000000006548
Buffalo Bills,-11.656757558458338,26,-5.36147470326014,-6.295282855198198,24,24,1971.103,33,1971,103.00000000006548
Chicago Bears,-6.182949757259696,24,-5.639803896260818,-0.5431458609988773,25,14,1971.103,33,1971,103.00000000006548
Cincinnati Bengals,-0.7306558709231451,13,-0.7097531008154266,-0.0209027701077184,16,11,1971.103,33,1971,103.00000000006548
Cleveland Browns,-0.7913080381538723,14,0.0328995068448197,-0.8242075449986921,11,15,1971.103,33,1971,103.00000000006548
Dallas Cowboys,12.203746912740332,1,7.01250138913268,5.191245523607652,1,4,1971.103,33,1971,103.00000000006548
Denver Broncos,-5.55574374418176,23,-6.1071619596302735,0.5514182154485137,26,10,1971.103,33,1971,103.00000000006548
Detroit Lions,2.993985523128449,9,5.2808904559662535,-2.286904932837804,3,20,1971.103,33,1971,103.00000000006548
Green Bay Packers,-1.8683928076803349,15,-0.6827459008569292,-1.1856469068234057,15,16,1971.103,33,1971,103.00000000006548
Houston Oilers,-5.131779201231415,22,-0.8699225943770514,-4.261856606854363,17,22,1971.103,33,1971,103.00000000006548
Kansas City Chiefs,4.509909300422502,7,1.1833393971576995,3.326569903264803,8,7,1971.103,33,1971,103.00000000006548
Los Angeles Rams,6.224390212578307,4,5.3341878835729695,0.8902023290053376,2,9,1971.103,33,1971,103.00000000006548
Miami Dolphins,9.928901794948548,2,4.257506086722915,5.671395708225632,5,3,1971.103,33,1971,103.00000000006548
Minnesota Vikings,6.009182887198115,5,-2.5928350858973888,8.602017973095503,21,2,1971.103,33,1971,103.00000000006548
New England Patriots,-3.2929496025463325,17,-0.2286624659010332,-3.0642871366453,12,21,1971.103,33,1971,103.00000000006548
New Orleans Saints,-3.4536909435747005,19,1.4174527944972697,-4.87114373807197,7,23,1971.103,33,1971,103.00000000006548
New York Giants,-8.51796031866868,25,-2.001103063573115,-6.516857255095564,20,25,1971.103,33,1971,103.00000000006548
New York Jets,-3.409088336014889,18,-1.7219867221054486,-1.6871016139094404,19,18,1971.103,33,1971,103.00000000006548
Oakland Raiders,1.8003175854628284,10,3.8601734368744887,-2.0598558514116605,6,19,1971.103,33,1971,103.00000000006548
Philadelphia Eagles,-0.5312592963126826,12,-0.3822826607169879,-0.1489766355956946,14,13,1971.103,33,1971,103.00000000006548
Pittsburgh Steelers,-4.463855706953617,21,-2.918457272967287,-1.54539843398633,22,17,1971.103,33,1971,103.00000000006548
San Diego Chargers,-2.999116106652288,16,4.577724741542006,-7.576840848194294,4,26,1971.103,33,1971,103.00000000006548
San Francisco 49ers,5.253289196172446,6,1.0294209379786747,4.223868258193772,9,6,1971.103,33,1971,103.00000000006548
St. Louis Cardinals,-3.67981194614059,20,-3.59686002932115,-0.0829519168194399,23,12,1971.103,33,1971,103.00000000006548
Washington Commanders,4.441446816515476,8,-0.2595378261244381,4.700984642639914,13,5,1971.103,33,1971,103.00000000006548
Atlanta Falcons,0.0373574434070418,12,-1.1780661336713152,1.215423577078357,18,8,1971.104,34,1971,104.00000000004184
Baltimore Colts,8.43612877636745,2,0.0048540593820425,8.431274716985406,11,2,1971.104,34,1971,104.00000000004184
Buffalo Bills,-11.75512656449104,26,-5.579201876967199,-6.175924687523841,24,24,1971.104,34,1971,104.00000000004184
Chicago Bears,-6.674066451737795,24,-5.773823950186506,-0.9002425015512887,25,15,1971.104,34,1971,104.00000000004184
Cincinnati Bengals,-1.0884297069566262,14,-0.8505559678961936,-0.2378737390604327,17,13,1971.104,34,1971,104.00000000004184
Cleveland Browns,-0.9570173528176056,13,-0.0724150782623111,-0.8846022745552944,13,14,1971.104,34,1971,104.00000000004184
Dallas Cowboys,14.100169972950926,1,7.46686787167047,6.6333021012804565,1,3,1971.104,34,1971,104.00000000004184
Denver Broncos,-5.733620379477488,23,-6.2406456070054,0.5070252275279121,26,10,1971.104,34,1971,104.00000000004184
Detroit Lions,2.7899184691787147,9,5.341840426785232,-2.5519219576065177,3,20,1971.104,34,1971,104.00000000004184
Green Bay Packers,-2.0298863113449634,15,-0.7770786608504879,-1.2528076504944754,16,16,1971.104,34,1971,104.00000000004184
Houston Oilers,-4.96344441002401,22,-0.7268221931195487,-4.236622216904461,15,22,1971.104,34,1971,104.00000000004184
Kansas City Chiefs,4.352785445517831,8,1.24849407708759,3.104291368430242,8,7,1971.104,34,1971,104.00000000004184
Los Angeles Rams,6.17642735849942,4,5.514498938259671,0.6619284202397488,2,9,1971.104,34,1971,104.00000000004184
Miami Dolphins,8.105372404226916,3,2.835524622348805,5.269847781878111,6,4,1971.104,34,1971,104.00000000004184
Minnesota Vikings,6.077972409546798,5,-2.5480292890649934,8.626001698611791,21,1,1971.104,34,1971,104.00000000004184
New England Patriots,-3.25164740835933,19,-0.0682679816123685,-3.1833794267469617,12,21,1971.104,34,1971,104.00000000004184
New Orleans Saints,-3.179015255065116,17,1.66425845926241,-4.843273714327526,7,23,1971.104,34,1971,104.00000000004184
New York Giants,-8.020265421710988,25,-1.6357481826916225,-6.384517239019366,19,25,1971.104,34,1971,104.00000000004184
New York Jets,-3.424854337383016,20,-1.6567639524920037,-1.7680903848910123,20,18,1971.104,34,1971,104.00000000004184
Oakland Raiders,1.6702276400893157,10,3.795513899979056,-2.12528625988974,5,19,1971.104,34,1971,104.00000000004184
